image_name,tags,smiles,Col3
pics/146,reproductivecontrol,O=C([O-])CCCC=CCC1C(O)CC(O)C1C=CC(O)COc1cccc(Cl)c1,['reproductivecontrol']
pics/147,gastrointestinal,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)CC)[C@H]2O)[C@@]2(C)CC(C)=C(O2)C(C)[C@@H](O)[C@]1(C)O,['gastrointestinal']
pics/148,gastrointestinal,Cc1[nH]cnc1CN1CCc2c(c3ccccc3n2C)C1=O,['gastrointestinal']
pics/149,cns respiratorysystem cardio,CN1[C@H]2CC[C@H]1CC(OC(=O)[C@H](CO)c1ccccc1)C2,"['cns', 'respiratorysystem', 'cardio']"
pics/150,antiinfective,CCN1CCN(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3C(C(=O)[O-])=C(CSc4nnnn4C)CS[C@H]23)c2ccc(O)cc2)C(=O)C1=O,['antiinfective']
pics/151,antiinfective,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@@H](c2cc(F)cc(F)c2)C2CCN(S(C)(=O)=O)CC2)CC1,['antiinfective']
pics/152,antiinfective antineoplastic,NC(=O)c1n[nH]c(C2OC(CO)C(O)C2O)c1O,"['antiinfective', 'antineoplastic']"
pics/153,antiinfective antineoplastic,C[C@@H](N)C(=O)N[C@H](C)C(=O)NC1[C@@H]2CN(c3nc4c(cc3F)c(=O)c(C(=O)O)cn4-c3ccc(F)cc3F)C[C@@H]12,"['antiinfective', 'antineoplastic']"
pics/154,respiratorysystem,CC[C@@H](NC(C)C)[C@@H](O)c1ccc(O)c2[nH]c(=O)ccc12,['respiratorysystem']
pics/155,antineoplastic,O=C1OC(C(O)CO)C(O)=C1OP(=O)(O)O,['antineoplastic']
pics/156,lipidregulating,C=CCN.C=CCNCCCCCCCCCC.C=CCNCCCCCC[N+](C)(C)C.ClCC1CO1,['lipidregulating']
pics/157,cns,O=C(OCC(O)CO)c1ccccc1Nc1ccnc2cc(Cl)ccc12,['cns']
pics/158,cns respiratorysystem,COc1ccc2c(c1)[C@@]13CCCCC1[C@@H](C2)N(C)CC3,"['cns', 'respiratorysystem']"
pics/159,hematologic,C/C1=C2/N=C(/C=C3\N=C(/C(C)=C4\[N-][C@H]([C@H](CC(N)=O)[C@@]4(C)CCC(=O)NC[C@@H](C)OP(=O)([O-])O[C@@H]4[C@@H](CO)O[C@H](n5cnc6cc(C)c(C)cc65)[C@@H]4O)[C@]4(C)N=C1[C@@H](CCC(N)=O)[C@]4(C)CC(N)=O)[C@@H](CCC(N)=O)C3(C)C)[C@@H](CCC(N)=O)[C@]2(C)CC(N)=O.[Co+3],['hematologic']
pics/160,dermatologic,CN(C)CCC(c1ccc(Cl)cc1)c1ccccn1,['dermatologic']
pics/161,cardio,O=C(O)CN1C(=O)[C@@H](N[C@@H](CCc2ccccc2)C(=O)O)CCc2ccccc21,['cardio']
pics/162,antiinfective,CC1C/C=C\C=C/C=C\C=C/C(O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N)[C@@H]2O)CC2OC(O)(CC(O)CC3OC3/C=C\C(=O)O1)CC(O)C2C(=O)O,['antiinfective']
pics/163,antiinfective,CC1(C)S[C@@H]2[C@H](NC(=O)C(C(=O)Oc3ccccc3)c3ccccc3)C(=O)N2[C@H]1C(=O)O,['antiinfective']
pics/164,antiinfective,C/C=C/C=C/[C@H]1O[C@@](O)([C@@H](CC)C(=O)NC/C=C/C=C(\C)[C@H](OC)[C@H](C)[C@H]2O[C@@H](/C=C/C=C/C=C(C)/C(O)=C3\C(=O)C=CN(C)C3=O)[C@@H](O)[C@H]2O)[C@@H](O)[C@@H](O)C1(C)C,['antiinfective']
pics/165,cns,CN(C)CC(=O)C=C1c2ccccc2CCc2ccccc21,['cns']
pics/166,antiinfective,CO[C@@H]1C[C@@H](O[C@H]2/C(C)=C/C[C@H]3C[C@H](C[C@@]4(CC[C@@H](C)[C@H](C5CCCCC5)O4)O3)OC(=O)[C@H]3C=C(C)/C(=N/O)[C@@H]4OC/C(=C\C=C\[C@H]2C)[C@]34O)O[C@H](C)[C@H]1O,['antiinfective']
pics/167,antineoplastic,COc1cc([C@@H]2c3[nH]c4ccccc4c3C[C@H]3COC(=O)N32)cc(OC)c1O,['antineoplastic']
pics/168,hematologic,NC(N)=C1C=CC(=O)C(CN2CC[C@H](NS(=O)(=O)c3ccc(-c4cccnc4)s3)C2=O)=C1,['hematologic']
pics/169,antiinfective,CO[C@H]1C=CO[C@@]2(C)Oc3c(C)c(O)c4c(c3C2=O)C2=C(Oc3cc(N5CCN(CC(C)C)CC5)cc(O)c3N2)C(=NC(=O)C(C)=CC=C[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)C4=O,['antiinfective']
pics/170,antiinfective,C/C=C/[C@H]1O[C@@](O)([C@@H](C)[C@H](O)[C@H](C)[C@H]2OC(=O)/C(OC)=C\C(C)=C\[C@@H](C)[C@@H](O)[C@H](CC)[C@@H](O)[C@H](C)C/C(C)=C\C=C\[C@@H]2OC)C[C@@H](O[C@H]2C[C@@H](O)[C@H](OC(N)=O)[C@@H](C)O2)[C@@H]1C,['antiinfective']
pics/171,antiinfective,Clc1cc(Cl)c(OCC#CI)cc1Cl,['antiinfective']
pics/172,hematologic,O=C(O)CCC/C=C\C[C@@H]1[C@@H](NS(=O)(=O)c2ccccc2)[C@H]2CC[C@@H]1C2,['hematologic']
pics/173,respiratorysystem cardio,Cn1c(=O)c2[nH]cnc2n(C)c1=O.NCC(=O)[O-],"['respiratorysystem', 'cardio']"
pics/174,antiinfective,Clc1ccc(C(Cn2ccnc2)OCc2ccc(Sc3ccccc3)cc2)c(Cl)c1,['antiinfective']
pics/175,antiinfective,c1ccc([I+]c2ccccc2)cc1,['antiinfective']
pics/176,antineoplastic,Nc1ncnc2c([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)[nH]nc12,['antineoplastic']
pics/177,cardio,COc1cc(OC)c(C(=O)CCCN2CCCC2)c(OC)c1,['cardio']
pics/178,cns,C=CCC1(C(C)C#CCC)C(=O)N=C([O-])N(C)C1=O,['cns']
pics/179,antiinfective,CN1CCCN=C1/C=C/c1cccs1.O=C(O)c1cc2ccccc2c(Cc2c(O)c(C(=O)O)cc3ccccc23)c1O,['antiinfective']
pics/180,reproductivecontrol,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@H]3CC[C@@]21C.C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(CC)ccc4[C@H]3CC[C@@]21C,['reproductivecontrol']
pics/181,antiinfective,C/C=C/[C@H]1O[C@@](O)([C@@H](C)[C@H](O)[C@H](C)[C@@H]2OC(=O)/C(OC)=C/C(C)=C/[C@H](C)[C@H](O)[C@H](CC)[C@H](O)[C@@H](C)C/C(C)=C/C=C/[C@H]2OC)C[C@@H](OC2CC(O)C(OC(N)=O)C(C)O2)[C@@H]1C,['antiinfective']
pics/182,antineoplastic,O=C(/C=C/c1cccc(S(=O)(=O)Nc2ccccc2)c1)NO,['antineoplastic']
pics/183,cns,O=C1CN=C(c2ccccc2)c2cc(Cl)ccc2N1CC(F)(F)F,['cns']
pics/184,cardio,N#Cc1cc2c(OCC(O)COC3CN(C(c4ccccc4)c4ccccc4)C3)cccc2[nH]1,['cardio']
pics/185,lipidregulating,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3C[C@@H](O)[C@@]4(O)C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C,['lipidregulating']
pics/186,cns cardio,O=C(NCCN1CCN(c2cccc3c2OCC(CO)O3)CC1)c1ccc(F)cc1,"['cns', 'cardio']"
pics/187,antiinfective,C=C1OC(CO)(n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,['antiinfective']
pics/188,hematologic cardio,C=CCc1cc(OC)c(OC)cc1OC,"['hematologic', 'cardio']"
pics/189,lipidregulating,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC(O)C4(O)CC(O)CC[C@]4(C)[C@H]3CC[C@@]21C,['lipidregulating']
pics/190,antineoplastic,C/C=C1\C[C@@H](C)[C@@](C)(O)C(=O)OCC2=CCN3CCC(OC1=O)C23,['antineoplastic']
pics/191,cardio,CC[C@@H](C)C(=O)O[C@H]1[C@H](O)[C@H]2[C@@H](CN3C[C@@H](C)CC[C@H]3[C@@]2(C)O)[C@@H]2C[C@]34OC5(O)[C@@H](OC(=O)[C@@](C)(O)CC)CC[C@@]3(C)[C@H]5[C@@H](OC(C)=O)[C@@H](OC(C)=O)[C@H]4[C@@]21O,['cardio']
pics/192,antiinflammatory,CC(=O)OCC(=O)[C@H]1[C@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@@]21C,['antiinflammatory']
pics/193,antiinfective antineoplastic,CC/C=C/C/C=C/C/C=C/C/C=C/C/C=C/CCCC(=O)OCC(CO[C@H]1O[C@H](CS(=O)(=O)O)[C@@H](O)[C@H](O)[C@H]1O)OC(=O)CCCCCCCCCCCCCCC,"['antiinfective', 'antineoplastic']"
pics/194,antiinfective,CC(Oc1ccccc1)C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)[O-])C(C)(C)S[C@H]12,['antiinfective']
pics/195,reproductivecontrol,CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3C=C(Cl)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,['reproductivecontrol']
pics/196,dermatologic,C/C(=C\C(=O)O)C(=O)O,['dermatologic']
pics/197,cns,Clc1ccc([C@H]2CC3CC[C@@H]2N3)cn1,['cns']
pics/198,cns,CCC1(C)CC(=O)NC1=O,['cns']
pics/199,reproductivecontrol,O=C(N[C@@H](Cc1ccc(-c2nccs2)cc1)C(=O)O)[C@@H](CS)Cc1ccccc1,['reproductivecontrol']
pics/200,antiinfective,CC(C)(C)C(=O)OCOC(=O)[C@@H]1N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1(C)C,['antiinfective']
pics/201,antineoplastic,Nc1ncn(C2OC(CO)C(O)C2O)c(=O)n1,['antineoplastic']
pics/202,hematologic,O=S(=O)([O-])c1cc(O)ccc1O,['hematologic']
pics/203,cns,CC(=O)O[C@H](CC(=O)O)C[N+](C)(C)C,['cns']
pics/204,cardio,CC1=NS(=O)(=O)c2cc(Cl)ccc2N1,['cardio']
pics/205,cns,Cc1nc2ccccn2c(=O)c1CCN1CCC(C(=O)c2ccc(F)cc2)CC1,['cns']
pics/206,antiinfective,CO[C@H]1C=CO[C@@]2(C)Oc3c(C)c(O)c4c(c3C2=O)C2=NC3(CCN(CC(C)C)CC3)NC2=C(NC(=O)C(C)=CC=C[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@H]1C)C4=O,['antiinfective']
pics/207,cardio,CC[C@H](C)[C@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@@H](NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@@H](N)CC(=O)O)C(C)C)C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N1CCC[C@H]1C(=O)O,['cardio']
pics/208,respiratorysystem cardio,Cn1c(=O)c2c(ncn2CC(O)CO)n(C)c1=O,"['respiratorysystem', 'cardio']"
pics/209,gastrointestinal cns,O=C(OC1C[C@@H]2CC3C[C@@H](C1)N2CC3=O)c1c[nH]c2ccccc12,"['gastrointestinal', 'cns']"
pics/210,cns,C[C@@H]1N=C(N)O[C@H]1c1ccccc1,['cns']
pics/211,cns,CCC1(c2ccccc2)NC(=O)NC1=O,['cns']
pics/212,cns,O=C(/C=C/c1ccc(Cl)cc1)N[C@@]12CCC(=O)[C@@H]3Oc4c(O)ccc5c4[C@@]31CCN(CC1CC1)[C@@H]2C5,['cns']
pics/213,cns,Cc1cc(-c2ccccc2)nnc1NCCN1CCOCC1,['cns']
pics/214,antiinfective,CC[C@H]1OC(=O)CC(O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N(C)C)[C@H]2O)[C@@H](CCN2CC(C)CC(C)C2)C[C@@H](C)C(=O)/C=C/C(C)=C/[C@@H]1CO[C@@H]1O[C@H](C)[C@@H](O)[C@@H](OC)[C@H]1OC,['antiinfective']
pics/215,cns antiinfective,C=C[C@@H]1CN2CC[C@H]1C[C@H]2[C@H](O)c1ccnc2ccc(OC)cc12,"['cns', 'antiinfective']"
pics/216,cns,CC[C@@]12CCN(CC3CC3)C(C(=O)c3ccc(O)cc31)[C@@H]2C,['cns']
pics/217,cardio,C[C@](N)(Cc1ccc(O)c(O)c1)C(=O)O,['cardio']
pics/218,antiinfective antineoplastic,CSC1SC[C@@H]2C(=O)N(C)[C@H](C(C)C)C(=O)OC[C@H](NC(=O)c3cnc4ccccc4n3)C(=O)N[C@H](C)C(=O)N(C)[C@@H]1C(=O)N(C)[C@H](C(C)C)C(=O)OC[C@H](NC(=O)c1cnc3ccccc3n1)C(=O)N[C@H](C)C(=O)N2C,"['antiinfective', 'antineoplastic']"
pics/219,antineoplastic,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2c-1nc1ccccc1c2/C=N\OCCN,['antineoplastic']
pics/220,antiinfective,Cc1nnc(C(C)C)n1C1C[C@@H]2CC[C@H](C1)N2CC[C@H](NC(=O)C1CCC(F)(F)CC1)c1ccccc1,['antiinfective']
pics/221,hematologic,CCCCCCOC(=O)/N=C(/N)c1ccc(NCc2nc3cc(C(=O)N(CCC(=O)OCC)c4ccccn4)ccc3n2C)cc1,['hematologic']
pics/222,hematologic antiinflammatory,N=C(N)c1ccc2cc(OC(=O)c3ccc(N=C(N)N)cc3)ccc2c1,"['hematologic', 'antiinflammatory']"
pics/223,cns,O=c1[nH]oc2c1CCNC2,['cns']
pics/224,antineoplastic,CCN[C@H]1CO[C@@H](O[C@@H]2[C@@H](O)[C@H](NO[C@H]3C[C@H](O)[C@H](SC(=O)c4c(C)c(I)c(O[C@@H]5O[C@@H](C)[C@H](O)[C@@H](OC)[C@H]5O)c(OC)c4OC)[C@@H](C)O3)[C@@H](C)O[C@H]2O[C@H]2C#C/C=C/C#C[C@]3(O)CC(=O)C(NC(=O)OC)=C2/C3=C\CSSSC)C[C@@H]1OC,['antineoplastic']
pics/225,cns cardio,CCN(c1nc(N)c(C(=O)N=C(N)N)nc1Cl)C(C)C,"['cns', 'cardio']"
pics/226,cardio,CNCCc1ccccn1,['cardio']
pics/227,cns,O=C(O)C1=CCCN(CCON=C(c2ccccc2)c2ccccc2)C1,['cns']
pics/228,respiratorysystem,CCOC(=O)C1(c2ccccc2)CCN(CCOCCO)CC1,['respiratorysystem']
pics/229,dermatologic,CC1=C(CCC(=O)O)c2cc3nc(cc4[nH]c(cc4C)cc4[nH]c(cc1n2)cc4C)C(C)=C3CCC(=O)O,['dermatologic']
pics/230,antineoplastic,COc1cc2c(c(OC)c1OC)-c1c(cc3c(c1OC)OCO3)C[C@H](C)[C@](C)(O)C2,['antineoplastic']
pics/231,cns,NNCc1cccc(O)c1,['cns']
pics/232,antiinfective,COC1C(OC(N)=O)C(O)C(Oc2ccc3c(O)c(NC(=O)c4ccc(O)c(CC=C(C)C)c4)c(=O)oc3c2C)OC1(C)C,['antiinfective']
pics/233,cardio,CCCCC[C@H](O)CC[C@@H]1[C@H]2Cc3cccc(OCC(=O)O)c3C[C@H]2C[C@H]1O.OCCNCCO,['cardio']
pics/234,antineoplastic,Cc1c(N)nc(C(CC(N)=O)NCC(N)C(N)=O)nc1C(=O)NC(C(=O)NC(C)C(O)C(C)C(=O)NC(C(=O)NCCc1nc(-c2nc(C(=O)NCCCN[C@H](C)c3ccccc3)cs2)cs1)C(C)O)C(OC1OC(CO)C(O)C(O)C1OC1OC(CO)C(O)C(OC(N)=O)C1O)c1cnc[nH]1,['antineoplastic']
pics/235,cardio,CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1,['cardio']
pics/236,cardio,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1Cc2ccccc2C[C@H]1C(=O)O,['cardio']
pics/237,antiinfective,CC[C@H](C)C[C@H](C)CCCCCCCCC(=O)N[C@H]1C[C@@H](O)[C@@H](NCCN)NC(=O)[C@@H]2[C@@H](O)CCN2C(=O)[C@H]([C@H](O)CCN)NC(=O)[C@H]([C@H](O)[C@@H](O)c2ccc(O)cc2)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@H]([C@@H](C)O)NC1=O,['antiinfective']
pics/238,gastrointestinal cns,CN1C(=O)COc2c(C(=O)NC3CN4CCC3CC4)cc(Cl)cc21,"['gastrointestinal', 'cns']"
pics/239,cardio,CC(C)C[C@H](NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](C)NC(=O)[C@H](CO)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](C)NC(=O)CNC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)CNC(=O)[C@@H](N)Cc1ccccc1)[C@@H](C)O)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)O,['cardio']
pics/240,cardio,C1CCC2(C1)C1CN(CC3CC3)CC2CN(CC2CC2)C1,['cardio']
pics/241,antiinflammatory,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)C=C[C@]4(C)[C@H]3C(O)C[C@@]21C,['antiinflammatory']
pics/242,antiinfective,Cn1sccc1=O,['antiinfective']
pics/243,antineoplastic,N#Cc1ccnc(N2C(=O)CCC2C(=O)N(c2cncc(F)c2)C(C(=O)NC2CC(F)(F)C2)c2ccccc2Cl)c1,['antineoplastic']
pics/244,antineoplastic,O=c1[nH]ccc2c(O)cccc12,['antineoplastic']
pics/245,antiinfective antineoplastic,CC1=C[C@H](C)C[C@H](C)OC(=O)C[C@H](c2ccc(O)cc2)NC(=O)[C@@H](Cc2c(Br)[nH]c3ccccc23)N(C)C(=O)[C@H](C)NC(=O)[C@H](C)C1,"['antiinfective', 'antineoplastic']"
pics/246,antiinfective antineoplastic,COC1C(OC(=O)C=CC=CC=CC=CC(=O)O)CCC2(CO2)C1[C@@]1(C)O[C@@H]1CC=C(C)C,"['antiinfective', 'antineoplastic']"
pics/247,antiinfective,C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@@H](O)c1ccnc2ccc(OC)cc12.O=C(O)[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,['antiinfective']
pics/248,dermatologic,OCCOCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1.[H+].[H+],['dermatologic']
pics/249,cns,CC(C)CC(NC(=O)C(CC(C)C)NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(Cc1ccccc1)NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(CCC(N)=O)NC(=O)C(CCC(N)=O)NC(=O)C1CCCN1C(=O)C(CCCCN)NC(=O)C1CCCN1C(=O)C(N)CCCN=C(N)N)C(N)=O,['cns']
pics/250,cardio,C[C@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CCl,['cardio']
pics/251,antiinfective,COc1ccc(/C(=C\F)CN)cc1OC,['antiinfective']
pics/252,cns,CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1.O=C(O)CC(O)(CC(=O)O)C(=O)O,['cns']
pics/253,antineoplastic,Nc1nc(=O)c2c(CCc3ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc3)c[nH]c2[nH]1,['antineoplastic']
pics/254,hematologic,CC(=O)CC(c1ccccc1)c1c([O-])c2ccccc2oc1=O,['hematologic']
pics/255,antiinfective antineoplastic,Nc1ccn(C2CO[C@@H](CO)O2)c(=O)n1,"['antiinfective', 'antineoplastic']"
pics/256,antineoplastic,C=C1C(=O)SC[C@@H](NC(=O)c2nc3ccccc3cc2O)C(=O)NCC(=O)N(C)[C@H]2CSSC[C@@H](C(=O)N1C)N(C)C(=O)CNC(=O)[C@H](NC(=O)c1nc3ccccc3cc1O)CSC(=O)C(=C)N(C)C2=O,['antineoplastic']
pics/257,hematologic,CS(=O)(=O)c1ccccc1-c1ccc(NC(=O)c2cc(C(F)(F)F)nn2-c2cccc(CN)c2)c(F)c1,['hematologic']
pics/258,antiinfective antineoplastic,COC1=C2C[C@@H](C)C[C@H](OC)[C@H](O)[C@@H](C)C=C(C)[C@H](OC(N)=O)[C@@H](OC)C=CC=C(C)C(=O)NC(=CC1=O)C2=O,"['antiinfective', 'antineoplastic']"
pics/259,cns,CC1(C)OCC(COC(=O)C(Cc2ccccc2)N[C@@H](Cc2ccccc2)C(=O)NCCC(=O)O)O1,['cns']
pics/260,cns,CC(=O)c1ccc2c(c1)N(CC(C)N(C)C)c1ccccc1S2,['cns']
pics/261,antineoplastic,CCC1=C[C@H]2CN(C1)Cc1c([nH]c3ccccc13)[C@@](C(=O)OC)(c1cc3c(cc1OC)N(C)[C@H]1[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]4(CC)C=CCN5CC[C@]31[C@@H]54)C2,['antineoplastic']
pics/262,antiinfective,CO/N=C(/C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(CSc3nc(C)c(CC(=O)[O-])s3)CSC12)c1csc(N)n1,['antiinfective']
pics/263,antiinfective,CO/C1=C\C(C)=C/[C@@H](C)[C@@H](O)[C@@H](C)C/C(C)=C/C=C/[C@H](OC)[C@@H]([C@@H](C)[C@@H](O)[C@H](C)[C@@]2(O)C[C@@H](O)[C@H](C)[C@@H](C(C)C)O2)OC1=O,['antiinfective']
pics/264,antiinfective,CCCCC/C=C\C/C=C\CCCCCCCC(=O)N[C@H]1C[C@@H](O)[C@@H](O)NC(=O)[C@@H]2[C@@H](O)[C@@H](C)CN2C(=O)[C@H]([C@@H](C)O)NC(=O)[C@H]([C@H](O)[C@@H](O)c2ccc(O)cc2)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@H]([C@@H](C)O)NC1=O,['antiinfective']
pics/265,antiinfective,CO/N=C(/C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(C[n+]3cccc4c3CCC4)CS[C@H]12)c1csc(N)n1,['antiinfective']
pics/266,antiinfective antineoplastic,Cc1c2oc3c(C)ccc(C(=O)N[C@@H]4C(=O)N[C@H](C(C)C)C(=O)N5CCC[C@H]5C(=O)N(C)CC(=O)N(C)[C@@H](C(C)C)C(=O)O[C@H]4C)c3nc-2c(C(=O)N[C@@H]2C(=O)N[C@H](C(C)C)C(=O)N3CCC[C@H]3C(=O)N(C)CC(=O)N(C)[C@@H](C(C)C)C(=O)O[C@H]2C)c(N)c1=O,"['antiinfective', 'antineoplastic']"
pics/267,cardio,CC(C)(C)N.CCC[C@H](N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCCC[C@@H]21)C(=O)OCC,['cardio']
pics/268,antiinfective antineoplastic,CC[C@H](C)[C@@H]1NC(=O)C(C(C)=O)=C1O,"['antiinfective', 'antineoplastic']"
pics/269,antiinfective,CCN(CC)C(=S)[S-],['antiinfective']
pics/270,cns,CC(N)Cc1ccc(F)cc1,['cns']
pics/271,antiinfective antineoplastic,CCCCC[C@H](O)C/C=C1/C(=O)C=C[C@@H]1C/C=C\CCCC(=O)O,"['antiinfective', 'antineoplastic']"
pics/272,antiinfective antineoplastic,C=C1C(=O)O[C@@H]2/C=C(\C)CC/C=C(\C)CC[C@@H]12,"['antiinfective', 'antineoplastic']"
pics/273,antiinflammatory,CC1(C)[C@@H](O[C@H]2O[C@H](C(=O)[O-])[C@@H](O)[C@H](O)[C@H]2O[C@@H]2O[C@H](C(=O)[O-])[C@@H](O)[C@H](O)[C@H]2O)CC[C@@]2(C)[C@H]1CC[C@]1(C)[C@@H]2C(=O)C=C2[C@@H]3C[C@@](C)(C(=O)O)CC[C@]3(C)CC[C@]21C,['antiinflammatory']
pics/274,antineoplastic,N#C[C@H](O[C@@H]1OC(CO[C@@H]2OC(CO)[C@@H](O)[C@@H](O)C2O)[C@@H](O)[C@@H](O)C1O)c1ccccc1,['antineoplastic']
pics/275,antineoplastic,CC(C)c1cc(C(=O)O)c([O-])c(C(C)C)c1.CC(C)c1cc(C(=O)O)c([O-])c(C(C)C)c1.[Cu+2],['antineoplastic']
pics/276,hematologic,CN[C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@H](C=O)CCCN=C(N)N,['hematologic']
pics/277,gastrointestinal,OC[C@H]1O[C@@H](O[C@@H]2[C@H](O)[C@@](O)(CO)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@H]1O,['gastrointestinal']
pics/278,hematologic,CO[C@H]([C@H](O)CC(=O)[C@@H](C)[C@@H](O)CC[C@@H](C)[C@@H]1O[C@@]2(CC[C@@H]1C)CC[C@@H](C)[C@H](CC[C@H](C)C(C)=O)O2)[C@H](OC(=O)C[C@@H](O)C1=C(C)C(=O)OC1=O)C(C)C,['hematologic']
pics/279,antiinfective antineoplastic,COC1=C(C(=O)O)C(C)C23OC24c2cc(O)c5c(c2NC3C#C/C=C\C#CC14)C(=O)c1c(O)ccc(O)c1C5=O,"['antiinfective', 'antineoplastic']"
pics/280,cns,CC1(C)CN(CCN2CCN(c3cccc(Cl)c3)C2=O)C1,['cns']
pics/281,antineoplastic,CCC/C=C/C=C/C(=O)OC1/C(=C/C(=O)OC)CC2C[C@H]([C@@H](C)O)OC(=O)C[C@H](O)C[C@@H]3C[C@H](OC(C)=O)C(C)(C)[C@](O)(C[C@@H]4C/C(=C\C(=O)OC)CC(/C=C/C(C)(C)C1(O)O2)O4)O3,['antineoplastic']
pics/282,antiinflammatory,NC(=O)N1C(=O)/C(=C(/O)c2cccs2)c2cc(Cl)ccc21,['antiinflammatory']
pics/283,gastrointestinal,CCC(=O)O[C@](Cc1ccccc1)(c1ccccc1)[C@H](C)CN(C)C.CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,['gastrointestinal']
pics/284,antiinfective,COC(=O)Nc1nc2ccc(C(=O)c3ccc(F)cc3)cc2[nH]1,['antiinfective']
pics/285,antiinflammatory,Cc1cc(CC(=O)[O-])n(C)c1C(=O)c1ccc(Cl)cc1,['antiinflammatory']
pics/286,antineoplastic,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)C(O)C(C)O1,['antineoplastic']
pics/287,antineoplastic,Nc1ncn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1,['antineoplastic']
pics/288,gastrointestinal antiinfective,CCC(=O)O[C@H]1[C@H](O[C@@H]2[C@H](C)[C@H](O[C@H]3C[C@@](C)(OC)[C@@H](O)[C@H](C)O3)[C@@H](C)C(=O)O[C@H](CC)[C@@](C)(O)[C@@H](O)[C@@H](C)C(=O)[C@H](C)C[C@@]2(C)O)O[C@H](C)C[C@@H]1N(C)C.CCCCCCCCCCCCOS(=O)(=O)O,"['gastrointestinal', 'antiinfective']"
pics/289,gastrointestinal,O=C1c2c(O)cccc2C([C@@H]2OC(CO)[C@@H](O)C(O)C2O)c2cc(CO)cc(O)c21,['gastrointestinal']
